"Dist Code","Year","State Code","State Name","Dist Name","RICE","PADDY","WHEAT","SORGHUM","PEARL MILLET","MAIZE","FINGER MILLET","BARLEY","CHICKPEA","PIGEONPEA","GROUNDNUT","SEASMUM","RAPE AND MUSTARD","CASTOR","LINSEED","SUGARCANE GUR","COTTON KAPAS"
"1","1990","14","Chhattisgarh","Durg","382.0","230.0","329.0","-1.0","-1.0","-1.0","-1.0","-1.0","602.0","858.0","-1.0","1014.0","-1.0","-1.0","978.0","-1.0","-1.0"
"1","1991","14","Chhattisgarh","Durg","453.0","221.0","384.0","-1.0","-1.0","-1.0","-1.0","-1.0","641.0","822.0","-1.0","1750.0","-1.0","-1.0","1053.0","-1.0","-1.0"
"1","1992","14","Chhattisgarh","Durg","497.0","-1.0","448.0","-1.0","-1.0","-1.0","-1.0","-1.0","728.0","992.0","-1.0","1407.0","-1.0","-1.0","903.0","-1.0","-1.0"
"1","1993","14","Chhattisgarh","Durg","533.0","321.0","463.0","-1.0","-1.0","-1.0","-1.0","-1.0","986.0","908.0","-1.0","1325.0","-1.0","-1.0","1009.0","-1.0","-1.0"
"1","1994","14","Chhattisgarh","Durg","580.0","349.0","491.0","-1.0","-1.0","-1.0","575.0","-1.0","842.0","1268.0","-1.0","2750.0","-1.0","-1.0","1134.0","-1.0","-1.0"
"1","1995","14","Chhattisgarh","Durg","789.0","500.0","452.0","407.0","387.0","303.0","900.0","342.0","913.0","1526.0","1311.0","2963.0","1368.0","-1.0","1371.0","828.0","1894.0"
"1","1996","14","Chhattisgarh","Durg","837.0","-1.0","509.0","498.0","-1.0","463.0","-1.0","-1.0","1142.0","1329.0","-1.0","2050.0","-1.0","-1.0","1314.0","-1.0","-1.0"
"1","1997","14","Chhattisgarh","Durg","916.0","418.0","701.0","424.0","336.0","407.0","559.0","430.0","1147.0","1486.0","1196.0","2225.0","1050.0","1034.0","1357.0","1160.0","2123.0"
"1","1998","14","Chhattisgarh","Durg","-1.0","452.0","606.0","-1.0","-1.0","-1.0","-1.0","-1.0","1065.0","1296.0","-1.0","2487.0","-1.0","-1.0","1573.0","-1.0","-1.0"
"1","1999","14","Chhattisgarh","Durg","-1.0","506.0","776.0","-1.0","-1.0","-1.0","-1.0","-1.0","1239.0","1400.0","-1.0","2302.0","-1.0","-1.0","1419.0","-1.0","-1.0"
"1","2000","14","Chhattisgarh","Durg","-1.0","491.0","742.0","-1.0","-1.0","-1.0","1200.0","-1.0","1680.0","1389.0","-1.0","1690.0","-1.0","-1.0","1505.0","-1.0","-1.0"
"1","2001","14","Chhattisgarh","Durg","-1.0","507.0","755.0","-1.0","-1.0","-1.0","-1.0","-1.0","1401.0","1441.0","-1.0","-1.0","-1.0","-1.0","1614.0","-1.0","-1.0"
"1","2002","14","Chhattisgarh","Durg","-1.0","485.0","768.0","-1.0","-1.0","-1.0","-1.0","-1.0","1358.0","1317.0","-1.0","-1.0","-1.0","-1.0","1806.0","-1.0","-1.0"
"1","2003","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1","2004","14","Chhattisgarh","Durg","882.0","557.0","638.0","-1.0","-1.0","-1.0","-1.0","-1.0","1327.0","1529.0","-1.0","-1.0","-1.0","-1.0","1698.0","-1.0","-1.0"
"1","2005","14","Chhattisgarh","Durg","972.0","555.0","831.0","-1.0","-1.0","-1.0","-1.0","-1.0","1660.0","1712.0","-1.0","3055.0","-1.0","-1.0","1523.0","-1.0","-1.0"
"1","2006","14","Chhattisgarh","Durg","1046.0","593.0","1034.0","-1.0","-1.0","-1.0","-1.0","-1.0","2590.0","2282.0","-1.0","4647.0","-1.0","-1.0","1694.0","-1.0","-1.0"
"1","2007","14","Chhattisgarh","Durg","1033.0","697.0","1364.0","-1.0","-1.0","-1.0","-1.0","-1.0","2828.0","2508.0","-1.0","5072.0","-1.0","-1.0","2233.0","-1.0","-1.0"
"1","2008","14","Chhattisgarh","Durg","1421.0","882.0","1409.0","-1.0","-1.0","-1.0","-1.0","-1.0","2771.0","2350.0","-1.0","6650.0","-1.0","-1.0","3000.0","-1.0","-1.0"
"1","2009","14","Chhattisgarh","Durg","1600.0","927.0","1522.0","-1.0","-1.0","-1.0","-1.0","-1.0","2682.0","5085.0","-1.0","-1.0","-1.0","-1.0","4000.0","-1.0","-1.0"
"1","2010","14","Chhattisgarh","Durg","1825.0","1000.0","1485.0","-1.0","-1.0","-1.0","-1.0","-1.0","2604.0","5125.0","-1.0","8000.0","-1.0","-1.0","4961.0","-1.0","-1.0"
"1","2011","14","Chhattisgarh","Durg","1786.0","965.0","1356.0","-1.0","-1.0","-1.0","-1.0","-1.0","3367.0","4750.0","-1.0","-1.0","-1.0","-1.0","3883.0","-1.0","-1.0"
"1","2012","14","Chhattisgarh","Durg","-1.0","1256.0","1582.0","-1.0","-1.0","-1.0","-1.0","-1.0","3255.0","4581.0","4167.0","2600.0","-1.0","-1.0","3800.0","-1.0","-1.0"
"1","2013","14","Chhattisgarh","Durg","-1.0","1307.0","2000.0","-1.0","-1.0","-1.0","-1.0","-1.0","3000.0","4219.0","6000.0","-1.0","4000.0","-1.0","-1.0","-1.0","-1.0"
"1","2014","14","Chhattisgarh","Durg","2116.0","1395.0","1592.0","-1.0","-1.0","-1.0","-1.0","-1.0","3632.0","4951.0","5005.0","-1.0","-1.0","-1.0","-1.0","4009.0","-1.0"
"1","2015","14","Chhattisgarh","Durg","2977.0","1423.0","2327.0","-1.0","-1.0","-1.0","-1.0","-1.0","4034.0","6481.0","-1.0","10000.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1","2016","14","Chhattisgarh","Durg","3956.0","1509.0","1828.0","-1.0","-1.0","-1.0","-1.0","-1.0","4898.0","4572.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1990","14","Chhattisgarh","Bastar","374.0","189.0","342.0","225.0","-1.0","167.0","-1.0","-1.0","830.0","-1.0","-1.0","881.0","949.0","-1.0","879.0","639.0","-1.0"
"2","1991","14","Chhattisgarh","Bastar","441.0","235.0","459.0","333.0","-1.0","265.0","368.0","-1.0","1023.0","-1.0","-1.0","1091.0","1032.0","-1.0","818.0","685.0","-1.0"
"2","1992","14","Chhattisgarh","Bastar","453.0","273.0","409.0","460.0","-1.0","288.0","328.0","-1.0","911.0","-1.0","-1.0","1343.0","885.0","-1.0","503.0","736.0","-1.0"
"2","1993","14","Chhattisgarh","Bastar","519.0","313.0","476.0","322.0","-1.0","234.0","347.0","-1.0","1003.0","-1.0","-1.0","1164.0","1082.0","-1.0","742.0","1008.0","-1.0"
"2","1994","14","Chhattisgarh","Bastar","587.0","353.0","493.0","554.0","-1.0","316.0","406.0","-1.0","1244.0","-1.0","-1.0","1502.0","1294.0","-1.0","836.0","1178.0","-1.0"
"2","1995","14","Chhattisgarh","Bastar","751.0","449.0","601.0","422.0","387.0","324.0","358.0","342.0","1281.0","1434.0","1311.0","1303.0","1347.0","-1.0","1347.0","1129.0","1894.0"
"2","1996","14","Chhattisgarh","Bastar","877.0","-1.0","764.0","589.0","-1.0","426.0","540.0","-1.0","1096.0","1323.0","-1.0","1332.0","1287.0","-1.0","1170.0","1146.0","-1.0"
"2","1997","14","Chhattisgarh","Bastar","898.0","418.0","697.0","424.0","336.0","315.0","561.0","430.0","1482.0","1464.0","1196.0","1569.0","1311.0","1034.0","1000.0","1398.0","2123.0"
"2","1998","14","Chhattisgarh","Bastar","-1.0","416.0","805.0","417.0","-1.0","331.0","535.0","-1.0","1582.0","-1.0","-1.0","1704.0","1425.0","-1.0","1200.0","1290.0","-1.0"
"2","1999","14","Chhattisgarh","Bastar","-1.0","458.0","838.0","492.0","-1.0","405.0","628.0","-1.0","1466.0","-1.0","-1.0","1290.0","1213.0","-1.0","1400.0","1236.0","-1.0"
"2","2000","14","Chhattisgarh","Bastar","-1.0","499.0","949.0","500.0","-1.0","395.0","589.0","-1.0","3544.0","-1.0","-1.0","1956.0","1463.0","-1.0","-1.0","1096.0","-1.0"
"2","2001","14","Chhattisgarh","Bastar","-1.0","471.0","997.0","629.0","-1.0","396.0","-1.0","-1.0","1669.0","-1.0","-1.0","1845.0","2320.0","-1.0","-1.0","1292.0","-1.0"
"2","2002","14","Chhattisgarh","Bastar","-1.0","382.0","975.0","-1.0","-1.0","500.0","-1.0","-1.0","1618.0","-1.0","-1.0","2000.0","1947.0","-1.0","-1.0","1235.0","-1.0"
"2","2003","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2004","14","Chhattisgarh","Bastar","824.0","506.0","1029.0","1000.0","-1.0","-1.0","624.0","-1.0","1574.0","-1.0","-1.0","-1.0","1765.0","-1.0","-1.0","1409.0","-1.0"
"2","2005","14","Chhattisgarh","Bastar","855.0","545.0","1080.0","-1.0","-1.0","509.0","712.0","-1.0","2058.0","-1.0","-1.0","3200.0","-1.0","-1.0","-1.0","1454.0","-1.0"
"2","2006","14","Chhattisgarh","Bastar","924.0","583.0","1157.0","450.0","-1.0","545.0","-1.0","-1.0","2530.0","2309.0","-1.0","2324.0","2704.0","-1.0","1867.0","-1.0","-1.0"
"2","2007","14","Chhattisgarh","Bastar","965.0","714.0","1296.0","1400.0","-1.0","558.0","-1.0","-1.0","2691.0","2508.0","-1.0","4333.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2008","14","Chhattisgarh","Bastar","1435.0","934.0","1543.0","-1.0","-1.0","523.0","1385.0","-1.0","2694.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1856.0","-1.0"
"2","2009","14","Chhattisgarh","Bastar","1479.0","965.0","1700.0","-1.0","-1.0","827.0","1061.0","-1.0","3059.0","-1.0","-1.0","3104.0","2329.0","-1.0","-1.0","2988.0","-1.0"
"2","2010","14","Chhattisgarh","Bastar","1425.0","1015.0","2000.0","-1.0","-1.0","835.0","1086.0","-1.0","2577.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3064.0","-1.0"
"2","2011","14","Chhattisgarh","Bastar","1862.0","1173.0","2150.0","-1.0","-1.0","-1.0","-1.0","-1.0","5500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2938.0","-1.0"
"2","2012","14","Chhattisgarh","Bastar","2000.0","1268.0","1520.0","-1.0","-1.0","800.0","-1.0","-1.0","4500.0","-1.0","2600.0","-1.0","-1.0","-1.0","-1.0","3661.0","-1.0"
"2","2013","14","Chhattisgarh","Bastar","-1.0","1108.0","-1.0","-1.0","-1.0","1093.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2872.0","-1.0"
"2","2014","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7910.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2015","14","Chhattisgarh","Bastar","2933.0","1297.0","-1.0","-1.0","-1.0","2800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3533.0","-1.0"
"2","2016","14","Chhattisgarh","Bastar","-1.0","1331.0","-1.0","2550.0","-1.0","1260.0","-1.0","-1.0","5750.0","6363.0","-1.0","11183.0","6000.0","-1.0","-1.0","4667.0","-1.0"
"3","1990","14","Chhattisgarh","Raipur","356.0","207.0","320.0","-1.0","-1.0","-1.0","-1.0","-1.0","552.0","885.0","843.0","1154.0","-1.0","-1.0","1005.0","-1.0","-1.0"
"3","1991","14","Chhattisgarh","Raipur","-1.0","239.0","397.0","-1.0","-1.0","-1.0","450.0","-1.0","616.0","1001.0","1188.0","1550.0","-1.0","-1.0","1005.0","-1.0","-1.0"
"3","1992","14","Chhattisgarh","Raipur","490.0","295.0","408.0","-1.0","-1.0","-1.0","-1.0","-1.0","698.0","-1.0","1400.0","1475.0","-1.0","-1.0","908.0","-1.0","-1.0"
"3","1993","14","Chhattisgarh","Raipur","526.0","317.0","459.0","-1.0","-1.0","-1.0","-1.0","-1.0","954.0","1025.0","1000.0","1550.0","-1.0","-1.0","1011.0","-1.0","-1.0"
"3","1994","14","Chhattisgarh","Raipur","628.0","378.0","465.0","-1.0","-1.0","-1.0","-1.0","-1.0","871.0","1297.0","1564.0","2167.0","-1.0","-1.0","1106.0","-1.0","-1.0"
"3","1995","14","Chhattisgarh","Raipur","800.0","467.0","467.0","407.0","387.0","303.0","500.0","342.0","946.0","1498.0","1499.0","2010.0","1071.0","-1.0","1300.0","828.0","1894.0"
"3","1996","14","Chhattisgarh","Raipur","850.0","-1.0","612.0","498.0","-1.0","463.0","-1.0","-1.0","1178.0","1390.0","1529.0","1775.0","-1.0","-1.0","1289.0","-1.0","-1.0"
"3","1997","14","Chhattisgarh","Raipur","973.0","418.0","659.0","424.0","336.0","407.0","559.0","430.0","1247.0","1688.0","1225.0","1500.0","1207.0","1034.0","1357.0","1160.0","2123.0"
"3","1998","14","Chhattisgarh","Raipur","-1.0","463.0","550.0","-1.0","-1.0","-1.0","-1.0","-1.0","1043.0","1500.0","2200.0","-1.0","-1.0","-1.0","1841.0","-1.0","-1.0"
"3","1999","14","Chhattisgarh","Raipur","-1.0","513.0","753.0","-1.0","-1.0","-1.0","-1.0","-1.0","1382.0","1671.0","1694.0","1687.0","-1.0","-1.0","2118.0","-1.0","-1.0"
"3","2000","14","Chhattisgarh","Raipur","-1.0","505.0","720.0","-1.0","-1.0","-1.0","-1.0","-1.0","1559.0","1382.0","1641.0","1704.0","-1.0","-1.0","1438.0","-1.0","-1.0"
"3","2001","14","Chhattisgarh","Raipur","-1.0","521.0","781.0","-1.0","-1.0","500.0","-1.0","-1.0","1526.0","1500.0","1662.0","2410.0","2500.0","-1.0","1794.0","1096.0","-1.0"
"3","2002","14","Chhattisgarh","Raipur","-1.0","437.0","823.0","-1.0","-1.0","-1.0","-1.0","-1.0","1511.0","1552.0","1850.0","2075.0","-1.0","-1.0","1825.0","1411.0","-1.0"
"3","2003","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2004","14","Chhattisgarh","Raipur","980.0","565.0","798.0","-1.0","-1.0","-1.0","-1.0","-1.0","1415.0","-1.0","-1.0","-1.0","-1.0","-1.0","1584.0","-1.0","-1.0"
"3","2005","14","Chhattisgarh","Raipur","914.0","612.0","-1.0","-1.0","-1.0","1200.0","-1.0","-1.0","-1.0","-1.0","2353.0","3383.0","-1.0","-1.0","-1.0","1809.0","-1.0"
"3","2006","14","Chhattisgarh","Raipur","1093.0","665.0","1246.0","-1.0","-1.0","-1.0","-1.0","-1.0","2304.0","2364.0","2902.0","3280.0","2698.0","-1.0","-1.0","-1.0","-1.0"
"3","2007","14","Chhattisgarh","Raipur","1091.0","749.0","1394.0","-1.0","-1.0","-1.0","-1.0","-1.0","1880.0","2716.0","2639.0","4373.0","2490.0","-1.0","-1.0","-1.0","-1.0"
"3","2008","14","Chhattisgarh","Raipur","1594.0","985.0","-1.0","-1.0","1113.0","-1.0","-1.0","-1.0","-1.0","-1.0","2961.0","4944.0","-1.0","-1.0","-1.0","2300.0","-1.0"
"3","2009","14","Chhattisgarh","Raipur","1740.0","998.0","1435.0","-1.0","-1.0","-1.0","-1.0","-1.0","2241.0","3647.0","4409.0","5437.0","-1.0","-1.0","2685.0","3025.0","-1.0"
"3","2010","14","Chhattisgarh","Raipur","1638.0","1061.0","1340.0","-1.0","-1.0","-1.0","500.0","-1.0","2392.0","3709.0","3754.0","6207.0","-1.0","-1.0","2554.0","-1.0","-1.0"
"3","2011","14","Chhattisgarh","Raipur","1696.0","1081.0","1474.0","-1.0","-1.0","-1.0","-1.0","-1.0","3363.0","-1.0","5637.0","8208.0","-1.0","-1.0","4050.0","-1.0","-1.0"
"3","2012","14","Chhattisgarh","Raipur","1734.0","1231.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3833.0","6926.0","-1.0","-1.0","4319.0","3860.0","-1.0"
"3","2013","14","Chhattisgarh","Raipur","2452.0","1491.0","1920.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2015","14","Chhattisgarh","Raipur","-1.0","1407.0","1813.0","-1.0","-1.0","-1.0","-1.0","-1.0","9775.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2016","14","Chhattisgarh","Raipur","-1.0","1487.0","1790.0","-1.0","-1.0","-1.0","-1.0","-1.0","4433.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","1990","14","Chhattisgarh","Bilaspur","400.0","209.0","315.0","-1.0","-1.0","-1.0","-1.0","-1.0","695.0","799.0","-1.0","1329.0","900.0","-1.0","942.0","657.0","-1.0"
"4","1991","14","Chhattisgarh","Bilaspur","445.0","250.0","350.0","-1.0","-1.0","-1.0","-1.0","-1.0","713.0","887.0","-1.0","1500.0","950.0","-1.0","918.0","767.0","-1.0"
"4","1992","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","275.0","-1.0","-1.0","-1.0","1100.0","-1.0","1800.0","-1.0","-1.0","-1.0","660.0","-1.0"
"4","1993","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","913.0","-1.0","-1.0","-1.0","-1.0","-1.0","1000.0","-1.0"
"4","1994","14","Chhattisgarh","Bilaspur","563.0","339.0","484.0","-1.0","-1.0","519.0","-1.0","-1.0","1021.0","1519.0","-1.0","1450.0","1346.0","-1.0","997.0","1003.0","-1.0"
"4","1995","14","Chhattisgarh","Bilaspur","722.0","392.0","562.0","407.0","387.0","450.0","1600.0","342.0","980.0","1409.0","1311.0","1843.0","1367.0","-1.0","1330.0","996.0","1894.0"
"4","1996","14","Chhattisgarh","Bilaspur","936.0","-1.0","700.0","498.0","-1.0","502.0","-1.0","-1.0","1210.0","1644.0","-1.0","1848.0","1554.0","-1.0","1321.0","1082.0","-1.0"
"4","1997","14","Chhattisgarh","Bilaspur","932.0","418.0","694.0","424.0","336.0","566.0","-1.0","430.0","1395.0","1779.0","1196.0","1403.0","1368.0","1034.0","1247.0","1366.0","-1.0"
"4","1998","14","Chhattisgarh","Bilaspur","-1.0","474.0","582.0","-1.0","-1.0","519.0","-1.0","-1.0","1145.0","1657.0","-1.0","2006.0","1512.0","-1.0","1615.0","1285.0","-1.0"
"4","1999","14","Chhattisgarh","Bilaspur","-1.0","510.0","775.0","-1.0","-1.0","487.0","-1.0","-1.0","1230.0","1453.0","-1.0","2242.0","1330.0","-1.0","-1.0","1172.0","-1.0"
"4","2000","14","Chhattisgarh","Bilaspur","-1.0","516.0","783.0","-1.0","-1.0","602.0","-1.0","-1.0","1563.0","1475.0","-1.0","2202.0","1645.0","-1.0","1800.0","1145.0","-1.0"
"4","2001","14","Chhattisgarh","Bilaspur","-1.0","489.0","750.0","-1.0","-1.0","606.0","-1.0","-1.0","1528.0","1388.0","-1.0","2619.0","1336.0","-1.0","1551.0","1356.0","-1.0"
"4","2002","14","Chhattisgarh","Bilaspur","-1.0","511.0","693.0","-1.0","-1.0","692.0","-1.0","-1.0","1596.0","1863.0","-1.0","2150.0","1440.0","-1.0","1799.0","1223.0","-1.0"
"4","2003","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","2004","14","Chhattisgarh","Bilaspur","859.0","545.0","704.0","-1.0","536.0","603.0","-1.0","-1.0","1528.0","1690.0","-1.0","-1.0","1571.0","-1.0","1780.0","1783.0","-1.0"
"4","2005","14","Chhattisgarh","Bilaspur","840.0","629.0","891.0","-1.0","-1.0","697.0","-1.0","-1.0","1736.0","1762.0","-1.0","2576.0","1675.0","-1.0","1678.0","1700.0","-1.0"
"4","2006","14","Chhattisgarh","Bilaspur","865.0","653.0","1068.0","-1.0","-1.0","605.0","-1.0","-1.0","2291.0","2047.0","-1.0","2967.0","1701.0","-1.0","1929.0","-1.0","-1.0"
"4","2007","14","Chhattisgarh","Bilaspur","1009.0","662.0","1162.0","-1.0","-1.0","693.0","-1.0","-1.0","2269.0","2327.0","2714.0","3861.0","2154.0","-1.0","2629.0","-1.0","-1.0"
"4","2008","14","Chhattisgarh","Bilaspur","-1.0","1060.0","1137.0","-1.0","-1.0","817.0","-1.0","933.0","2218.0","2565.0","2488.0","4298.0","2339.0","-1.0","2672.0","2160.0","-1.0"
"4","2009","14","Chhattisgarh","Bilaspur","-1.0","1239.0","1221.0","-1.0","-1.0","841.0","-1.0","-1.0","1835.0","3225.0","3402.0","5917.0","1900.0","-1.0","-1.0","2583.0","-1.0"
"4","2010","14","Chhattisgarh","Bilaspur","985.0","1019.0","1217.0","1017.0","1613.0","-1.0","-1.0","800.0","2450.0","3199.0","4347.0","4904.0","2267.0","-1.0","2440.0","3146.0","-1.0"
"4","2011","14","Chhattisgarh","Bilaspur","-1.0","1077.0","1114.0","980.0","1420.0","1154.0","-1.0","-1.0","3794.0","3583.0","4234.0","4871.0","2604.0","-1.0","3233.0","3156.0","-1.0"
"4","2012","14","Chhattisgarh","Bilaspur","1708.0","1277.0","1437.0","3000.0","-1.0","1075.0","-1.0","2520.0","4195.0","3785.0","5563.0","7205.0","2991.0","-1.0","4803.0","3503.0","-1.0"
"4","2013","14","Chhattisgarh","Bilaspur","1922.0","1257.0","1585.0","3500.0","3233.0","2946.0","-1.0","3456.0","4185.0","4867.0","5421.0","7686.0","3036.0","-1.0","4685.0","4008.0","-1.0"
"4","2014","14","Chhattisgarh","Bilaspur","1997.0","1323.0","1594.0","1557.0","2085.0","1796.0","-1.0","1933.0","3885.0","5315.0","5856.0","11000.0","3827.0","2350.0","4320.0","3848.0","-1.0"
"4","2015","14","Chhattisgarh","Bilaspur","2197.0","1338.0","1917.0","1616.0","2500.0","2207.0","-1.0","2033.0","4940.0","8010.0","7003.0","8393.0","4416.0","2220.0","4457.0","3862.0","-1.0"
"4","2016","14","Chhattisgarh","Bilaspur","2312.0","1364.0","2115.0","1699.0","3500.0","1880.0","-1.0","2430.0","5646.0","4942.0","5689.0","7852.0","5190.0","-1.0","-1.0","4066.0","-1.0"
"5","1990","14","Chhattisgarh","Raigarh","353.0","191.0","302.0","-1.0","-1.0","198.0","-1.0","-1.0","696.0","791.0","800.0","1044.0","1042.0","-1.0","-1.0","715.0","-1.0"
"5","1991","14","Chhattisgarh","Raigarh","355.0","218.0","311.0","-1.0","-1.0","218.0","-1.0","-1.0","830.0","1039.0","968.0","1296.0","943.0","-1.0","-1.0","625.0","-1.0"
"5","1992","14","Chhattisgarh","Raigarh","436.0","263.0","364.0","-1.0","-1.0","297.0","-1.0","-1.0","950.0","792.0","923.0","1008.0","1046.0","-1.0","-1.0","680.0","-1.0"
"5","1993","14","Chhattisgarh","Raigarh","495.0","298.0","465.0","-1.0","-1.0","318.0","-1.0","-1.0","1116.0","1024.0","935.0","1138.0","953.0","-1.0","-1.0","1077.0","-1.0"
"5","1994","14","Chhattisgarh","Raigarh","534.0","322.0","440.0","-1.0","-1.0","500.0","-1.0","-1.0","1144.0","1233.0","1192.0","1918.0","1230.0","-1.0","-1.0","1240.0","-1.0"
"5","1995","14","Chhattisgarh","Raigarh","806.0","492.0","557.0","407.0","387.0","335.0","464.0","342.0","1135.0","1398.0","1242.0","1681.0","1091.0","-1.0","1091.0","1002.0","690.0"
"5","1996","14","Chhattisgarh","Raigarh","873.0","-1.0","667.0","498.0","-1.0","441.0","-1.0","-1.0","1488.0","1375.0","1188.0","1289.0","1178.0","-1.0","1234.0","1009.0","-1.0"
"5","1997","14","Chhattisgarh","Raigarh","1006.0","418.0","579.0","424.0","336.0","479.0","559.0","430.0","1663.0","1535.0","1091.0","2080.0","1311.0","1034.0","1616.0","1519.0","560.0"
"5","1998","14","Chhattisgarh","Raigarh","-1.0","-1.0","798.0","-1.0","-1.0","448.0","1000.0","-1.0","1321.0","1666.0","1497.0","1850.0","1643.0","-1.0","-1.0","1491.0","-1.0"
"5","1999","14","Chhattisgarh","Raigarh","-1.0","483.0","864.0","-1.0","-1.0","655.0","1000.0","-1.0","-1.0","1472.0","1303.0","1787.0","-1.0","-1.0","-1.0","1386.0","-1.0"
"5","2000","14","Chhattisgarh","Raigarh","-1.0","506.0","843.0","-1.0","-1.0","470.0","-1.0","-1.0","1787.0","1379.0","1340.0","1636.0","1844.0","-1.0","-1.0","1345.0","-1.0"
"5","2001","14","Chhattisgarh","Raigarh","-1.0","366.0","801.0","-1.0","-1.0","550.0","-1.0","-1.0","1962.0","-1.0","1288.0","1899.0","-1.0","-1.0","-1.0","1525.0","-1.0"
"5","2002","14","Chhattisgarh","Raigarh","-1.0","441.0","823.0","-1.0","-1.0","556.0","-1.0","-1.0","1954.0","1386.0","1357.0","1955.0","2262.0","-1.0","-1.0","1399.0","-1.0"
"5","2003","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","2004","14","Chhattisgarh","Raigarh","857.0","533.0","794.0","-1.0","522.0","-1.0","-1.0","-1.0","1559.0","1519.0","1920.0","3053.0","2298.0","-1.0","-1.0","1672.0","-1.0"
"5","2005","14","Chhattisgarh","Raigarh","911.0","584.0","877.0","-1.0","-1.0","-1.0","-1.0","-1.0","2247.0","1845.0","1465.0","2661.0","2383.0","-1.0","-1.0","1875.0","-1.0"
"5","2006","14","Chhattisgarh","Raigarh","997.0","615.0","1169.0","-1.0","-1.0","619.0","-1.0","-1.0","2713.0","2268.0","1261.0","3017.0","2336.0","-1.0","-1.0","-1.0","-1.0"
"5","2007","14","Chhattisgarh","Raigarh","1045.0","733.0","1469.0","-1.0","-1.0","963.0","-1.0","-1.0","2973.0","2934.0","1889.0","3004.0","3018.0","-1.0","-1.0","-1.0","-1.0"
"5","2008","14","Chhattisgarh","Raigarh","1211.0","899.0","1330.0","-1.0","-1.0","967.0","-1.0","-1.0","3217.0","3158.0","2144.0","4736.0","3509.0","-1.0","-1.0","2226.0","-1.0"
"5","2009","14","Chhattisgarh","Raigarh","1680.0","1035.0","1715.0","-1.0","-1.0","1389.0","-1.0","-1.0","3033.0","4625.0","2806.0","5974.0","7749.0","-1.0","-1.0","2824.0","-1.0"
"5","2010","14","Chhattisgarh","Raigarh","1520.0","1240.0","-1.0","-1.0","-1.0","1000.0","-1.0","-1.0","-1.0","4500.0","2954.0","5160.0","5500.0","-1.0","-1.0","3782.0","-1.0"
"5","2011","14","Chhattisgarh","Raigarh","1657.0","985.0","-1.0","-1.0","-1.0","1100.0","-1.0","-1.0","-1.0","4613.0","3523.0","5044.0","-1.0","-1.0","-1.0","4062.0","-1.0"
"5","2012","14","Chhattisgarh","Raigarh","1833.0","1279.0","1879.0","-1.0","-1.0","1168.0","-1.0","-1.0","4624.0","5174.0","3849.0","6365.0","4408.0","-1.0","-1.0","4454.0","-1.0"
"5","2013","14","Chhattisgarh","Raigarh","1956.0","1410.0","1991.0","-1.0","-1.0","1238.0","-1.0","-1.0","4097.0","5008.0","3903.0","8667.0","4788.0","-1.0","-1.0","4301.0","-1.0"
